TIME	OPEN	CLOSE	HIGH	LOW	VOLUME
1264035600	1.20485	1.21107	1.22019	1.19577	0.0
1264039200	1.21107	1.22043	1.23305	1.19855	0.0
1264042800	1.22043	1.23396	1.23635	1.21807	0.0
1264046400	1.23396	1.23123	1.24117	1.22403	0.0
1264050000	1.23123	1.23627	1.24889	1.21867	0.0
1264053600	1.23627	1.23554	1.24954	1.22229	0.0
1264057200	1.23554	1.21977	1.24939	1.2061	0.0
1264060800	1.21977	1.24168	1.24879	1.21278	0.0
1264064400	1.24168	1.24631	1.2468	1.24119	0.0
1264068000	1.24631	1.23201	1.25131	1.22708	0.0
1264071600	1.23201	1.23638	1.23793	1.23047	0.0
1264075200	1.23638	1.22813	1.24611	1.21846	0.0
1264078800	1.22813	1.22732	1.22999	1.22546	0.0
1264082400	1.22732	1.20862	1.2348	1.20125	0.0
1264086000	1.20862	1.20576	1.21274	1.20165	0.0
1264089600	1.20576	1.17221	1.21138	1.16674	0.0
1264093200	1.17221	1.17343	1.1755	1.17014	0.0
1264096800	1.17343	1.15756	1.17689	1.15415	0.0
1264100400	1.15756	1.16556	1.16718	1.15595	0.0
1264104000	1.16556	1.13404	1.17817	1.12176	0.0
1264107600	1.13404	1.11402	1.13863	1.10951	0.0
1264111200	1.11402	1.08101	1.1194	1.07579	0.0
1264114800	1.08101	1.07599	1.08173	1.07528	0.0
1264118400	1.07599	1.1065	1.11276	1.06991	0.0
1264122000	1.1065	1.10531	1.1077	1.10411	0.0
1264125600	1.10531	1.10797	1.10922	1.10407	0.0
1264129200	1.10797	1.11182	1.11796	1.10185	0.0
1264132800	1.11182	1.1141	1.11593	1.11	0.0
1264136400	1.1141	1.11592	1.12946	1.10058	0.0
1264140000	1.11592	1.103	1.12473	1.09429	0.0
1264143600	1.103	1.08217	1.10682	1.07842	0.0
1264147200	1.08217	1.07665	1.08656	1.07229	0.0
1264150800	1.07665	1.09008	1.09428	1.0725	0.0
1264154400	1.09008	1.08746	1.10092	1.07665	0.0
1264158000	1.08746	1.0803	1.08845	1.07932	0.0
1264161600	1.0803	1.07355	1.08099	1.07287	0.0
1264165200	1.07355	1.06277	1.07399	1.06232	0.0
1264168800	1.06277	1.05458	1.06881	1.04858	0.0
1264172400	1.05458	1.04449	1.05948	1.03964	0.0
1264176000	1.04449	1.05121	1.06021	1.03556	0.0
1264179600	1.05121	1.05214	1.05875	1.04461	0.0
1264183200	1.05214	1.04854	1.05749	1.04321	0.0
1264186800	1.04854	1.0381	1.05151	1.03515	0.0
1264190400	1.0381	1.05155	1.05431	1.03538	0.0
1264194000	1.05155	1.04536	1.05296	1.04396	0.0
1264197600	1.04536	1.06035	1.0628	1.04295	0.0
1264201200	1.06035	1.07498	1.08196	1.05347	0.0
1264204800	1.07498	1.09722	1.10135	1.07094	0.0
1264208400	1.09722	1.09429	1.10549	1.08604	0.0
1264212000	1.09429	1.09253	1.09666	1.09017	0.0
1264215600	1.09253	1.09098	1.1034	1.08013	0.0
1264219200	1.09098	1.09709	1.1004	1.0877	0.0
1264222800	1.09709	1.08908	1.1135	1.07279	0.0
1264226400	1.08908	1.09851	1.10563	1.08202	0.0
1264230000	1.09851	1.08973	1.11573	1.07265	0.0
1264233600	1.08973	1.06964	1.1029	1.05672	0.0
1264237200	1.06964	1.09849	1.1045	1.06379	0.0
1264240800	1.09849	1.11987	1.13176	1.08682	0.0
1264244400	1.11987	1.1268	1.12686	1.1198	0.0
1264248000	1.1268	1.14465	1.15002	1.12151	0.0
1264251600	1.14465	1.1525	1.15386	1.14331	0.0
1264255200	1.1525	1.15152	1.16057	1.14346	0.0
1264258800	1.15152	1.15626	1.16559	1.14223	0.0
1264262400	1.15626	1.16181	1.16577	1.15232	0.0
1264266000	1.16181	1.13631	1.16397	1.1342	0.0
1264269600	1.13631	1.13446	1.14284	1.12795	0.0
1264273200	1.13446	1.1369	1.14698	1.1244	0.0
1264276800	1.1369	1.14679	1.15357	1.13017	0.0
1264280400	1.14679	1.15005	1.16079	1.13608	0.0
1264284000	1.15005	1.16506	1.16995	1.14522	0.0
1264287600	1.16506	1.17086	1.17195	1.16398	0.0
1264291200	1.17086	1.19272	1.19322	1.17037	0.0
1264294800	1.19272	1.2134	1.22112	1.18513	0.0
1264298400	1.2134	1.20642	1.22155	1.19832	0.0
1264302000	1.20642	1.18099	1.2172	1.17044	0.0
1264305600	1.18099	1.20515	1.21849	1.16792	0.0
1264309200	1.20515	1.23093	1.23099	1.20509	0.0
1264312800	1.23093	1.24633	1.25337	1.22397	0.0
1264316400	1.24633	1.23736	1.25465	1.2291	0.0
1264320000	1.23736	1.22468	1.2401	1.22197	0.0
1264323600	1.22468	1.24971	1.25838	1.21617	0.0
1264327200	1.24971	1.26456	1.26916	1.24515	0.0
1264330800	1.26456	1.24091	1.26592	1.23957	0.0
1264334400	1.24091	1.26402	1.27785	1.22733	0.0
1264338000	1.26402	1.27285	1.27884	1.25808	0.0
1264341600	1.27285	1.26866	1.27873	1.26281	0.0
1264345200	1.26866	1.29164	1.30628	1.25429	0.0
1264348800	1.29164	1.30866	1.31316	1.2872	0.0
1264352400	1.30866	1.31397	1.3141	1.30853	0.0
1264356000	1.31397	1.32237	1.32465	1.3117	0.0
1264359600	1.32237	1.31653	1.3351	1.30386	0.0
1264363200	1.31653	1.34515	1.36267	1.29937	0.0
1264366800	1.34515	1.35575	1.37347	1.32757	0.0
1264370400	1.35575	1.35455	1.37477	1.33555	0.0
1264374000	1.35455	1.36828	1.37371	1.34918	0.0
1264377600	1.36828	1.36124	1.37766	1.35191	0.0
1264381200	1.36124	1.34808	1.36821	1.34118	0.0
1264384800	1.34808	1.37785	1.39037	1.33583	0.0
1264388400	1.37785	1.36559	1.38761	1.35591	0.0
1264392000	1.36559	1.34675	1.37309	1.33935	0.0
1264395600	1.34675	1.35602	1.3569	1.34588	0.0
1264399200	1.35602	1.37547	1.38363	1.34797	0.0
1264402800	1.37547	1.37272	1.39534	1.35289	0.0
1264406400	1.37272	1.37299	1.38333	1.36238	0.0
1264410000	1.37299	1.38131	1.38231	1.37201	0.0
1264413600	1.38131	1.37743	1.39452	1.36427	0.0
1264417200	1.37743	1.40043	1.41095	1.36708	0.0
1264420800	1.40043	1.40746	1.409	1.3989	0.0
1264424400	1.40746	1.41869	1.42745	1.39877	0.0
1264428000	1.41869	1.40751	1.42082	1.40539	0.0
1264431600	1.40751	1.40898	1.41176	1.40474	0.0
1264435200	1.40898	1.43126	1.43326	1.40701	0.0
1264438800	1.43126	1.433	1.45066	1.41362	0.0
1264442400	1.433	1.44283	1.4644	1.41158	0.0
1264446000	1.44283	1.45358	1.46384	1.43264	0.0
1264449600	1.45358	1.45639	1.4591	1.45088	0.0
1264453200	1.45639	1.46659	1.48551	1.4376	0.0
1264456800	1.46659	1.48487	1.49961	1.45204	0.0
1264460400	1.48487	1.50498	1.51164	1.4783	0.0
1264464000	1.50498	1.54289	1.54578	1.50216	0.0
1264467600	1.54289	1.54937	1.55809	1.53421	0.0
1264471200	1.54937	1.54555	1.55926	1.53569	0.0
1264474800	1.54555	1.57898	1.58901	1.53573	0.0
1264478400	1.57898	1.56752	1.58282	1.5637	0.0
1264482000	1.56752	1.5725	1.59157	1.5485	0.0
1264485600	1.5725	1.5699	1.57484	1.56756	0.0
1264489200	1.5699	1.57256	1.57472	1.56775	0.0
1264492800	1.57256	1.54554	1.57368	1.54444	0.0
1264496400	1.54554	1.52716	1.54841	1.52432	0.0
1264500000	1.52716	1.5299	1.53975	1.51733	0.0
1264503600	1.5299	1.51634	1.53535	1.51093	0.0
1264507200	1.51634	1.49268	1.51752	1.49152	0.0
1264510800	1.49268	1.49712	1.50199	1.48783	0.0
1264514400	1.49712	1.52539	1.53358	1.48909	0.0
1264518000	1.52539	1.52077	1.52812	1.51806	0.0
1264521600	1.52077	1.52611	1.52966	1.51723	0.0
1264525200	1.52611	1.52385	1.53891	1.51106	0.0
1264528800	1.52385	1.51849	1.52536	1.51699	0.0
1264532400	1.51849	1.51726	1.52087	1.51487	0.0
1264536000	1.51726	1.5224	1.52601	1.51366	0.0
1264539600	1.5224	1.54382	1.54413	1.52209	0.0
1264543200	1.54382	1.57075	1.5718	1.54279	0.0
1264546800	1.57075	1.55663	1.58152	1.54596	0.0
1264550400	1.55663	1.55828	1.5733	1.54163	0.0
1264554000	1.55828	1.55678	1.5609	1.55417	0.0
1264557600	1.55678	1.54614	1.55741	1.54552	0.0
1264561200	1.54614	1.55525	1.55984	1.54157	0.0
1264564800	1.55525	1.60541	1.61302	1.54787	0.0
1264568400	1.60541	1.57738	1.61294	1.56998	0.0
1264572000	1.57738	1.58748	1.59403	1.57088	0.0
1264575600	1.58748	1.60638	1.62272	1.57134	0.0
1264579200	1.60638	1.64392	1.64828	1.60212	0.0
1264582800	1.64392	1.65573	1.66945	1.63031	0.0
1264586400	1.65573	1.65688	1.6621	1.65051	0.0
1264590000	1.65688	1.63494	1.65962	1.63223	0.0
1264593600	1.63494	1.64087	1.65421	1.62164	0.0
1264597200	1.64087	1.65983	1.67112	1.6297	0.0
1264600800	1.65983	1.67959	1.68165	1.65779	0.0
1264604400	1.67959	1.68591	1.69155	1.67396	0.0
1264608000	1.68591	1.71559	1.74042	1.66151	0.0
1264611600	1.71559	1.70863	1.71785	1.70638	0.0
1264615200	1.70863	1.69949	1.71346	1.6947	0.0
1264618800	1.69949	1.67863	1.70371	1.67446	0.0
1264622400	1.67863	1.66178	1.68038	1.66005	0.0
1264626000	1.66178	1.63846	1.66825	1.63209	0.0
1264629600	1.63846	1.65637	1.66951	1.62546	0.0
1264633200	1.65637	1.66256	1.67142	1.64754	0.0
1264636800	1.66256	1.68769	1.69056	1.65973	0.0
1264640400	1.68769	1.69314	1.706	1.67486	0.0
1264644000	1.69314	1.70292	1.70896	1.68714	0.0
1264647600	1.70292	1.67112	1.71987	1.65449	0.0
1264651200	1.67112	1.67149	1.67827	1.66434	0.0
1264654800	1.67149	1.65766	1.68699	1.64228	0.0
1264658400	1.65766	1.64328	1.67512	1.62597	0.0
1264662000	1.64328	1.63012	1.65092	1.62255	0.0
1264665600	1.63012	1.64193	1.64204	1.63002	0.0
1264669200	1.64193	1.60843	1.64885	1.60165	0.0
1264672800	1.60843	1.60747	1.61162	1.60428	0.0
1264676400	1.60747	1.60197	1.61482	1.59464	0.0
1264680000	1.60197	1.58251	1.60778	1.57677	0.0
1264683600	1.58251	1.56979	1.58554	1.56678	0.0
1264687200	1.56979	1.59604	1.5972	1.56865	0.0
1264690800	1.59604	1.61405	1.61522	1.59488	0.0
1264694400	1.61405	1.60636	1.62672	1.59374	0.0
1264698000	1.60636	1.6087	1.61815	1.59692	0.0
1264701600	1.6087	1.61429	1.64227	1.58082	0.0
1264705200	1.61429	1.60899	1.61618	1.60711	0.0
1264708800	1.60899	1.60996	1.61133	1.60762	0.0
1264712400	1.60996	1.59307	1.6177	1.58541	0.0
1264716000	1.59307	1.58129	1.59731	1.57709	0.0
1264719600	1.58129	1.59239	1.5941	1.57959	0.0
1264723200	1.59239	1.58885	1.61254	1.56873	0.0
1264726800	1.58885	1.59056	1.60249	1.57693	0.0
1264730400	1.59056	1.54481	1.60006	1.53559	0.0
1264734000	1.54481	1.50159	1.54919	1.49734	0.0
1264737600	1.50159	1.515	1.52546	1.49123	0.0
1264741200	1.515	1.51016	1.51556	1.50961	0.0
1264744800	1.51016	1.51933	1.52864	1.5009	0.0
1264748400	1.51933	1.5312	1.54512	1.50552	0.0
1264752000	1.5312	1.52309	1.53583	1.51848	0.0
1264755600	1.52309	1.52475	1.52508	1.52276	0.0
1264759200	1.52475	1.51255	1.53374	1.50363	0.0
1264762800	1.51255	1.50417	1.51832	1.49843	0.0
1264766400	1.50417	1.5287	1.53571	1.49727	0.0
1264770000	1.5287	1.50824	1.54105	1.49605	0.0
1264773600	1.50824	1.52253	1.53957	1.49136	0.0
1264777200	1.52253	1.55508	1.55605	1.52159	0.0
1264780800	1.55508	1.5478	1.57055	1.5324	0.0
1264784400	1.5478	1.54291	1.55389	1.53683	0.0
1264788000	1.54291	1.54662	1.55787	1.53168	0.0
1264791600	1.54662	1.55113	1.55378	1.54397	0.0
1264795200	1.55113	1.53643	1.55385	1.53373	0.0
1264798800	1.53643	1.51071	1.53994	1.50725	0.0
1264802400	1.51071	1.49294	1.52345	1.48035	0.0
1264806000	1.49294	1.46916	1.50327	1.459	0.0
1264809600	1.46916	1.48765	1.48959	1.46724	0.0
1264813200	1.48765	1.47293	1.4909	1.46971	0.0
1264816800	1.47293	1.49235	1.49537	1.46996	0.0
1264820400	1.49235	1.48652	1.49675	1.48214	0.0
1264824000	1.48652	1.45287	1.49885	1.44082	0.0
1264827600	1.45287	1.43842	1.45539	1.43592	0.0
1264831200	1.43842	1.4505	1.45428	1.43467	0.0
1264834800	1.4505	1.43242	1.45628	1.42671	0.0
1264838400	1.43242	1.40042	1.43531	1.3976	0.0
1264842000	1.40042	1.40346	1.40826	1.39563	0.0
1264845600	1.40346	1.41275	1.41332	1.40289	0.0
1264849200	1.41275	1.4189	1.42052	1.41113	0.0
1264852800	1.4189	1.40094	1.41981	1.40004	0.0
1264856400	1.40094	1.40056	1.40251	1.39899	0.0
1264860000	1.40056	1.39328	1.41513	1.37878	0.0
1264863600	1.39328	1.38201	1.39803	1.37731	0.0
1264867200	1.38201	1.36275	1.39052	1.35436	0.0
1264870800	1.36275	1.35067	1.36599	1.34746	0.0
1264874400	1.35067	1.3684	1.37241	1.34672	0.0
1264878000	1.3684	1.38072	1.39408	1.35517	0.0
1264881600	1.38072	1.37597	1.38251	1.37419	0.0
1264885200	1.37597	1.39567	1.41033	1.36152	0.0
1264888800	1.39567	1.40311	1.40811	1.39071	0.0
1264892400	1.40311	1.41777	1.41898	1.40191	0.0
1264896000	1.41777	1.41766	1.41813	1.4173	0.0
1264899600	1.41766	1.40927	1.4184	1.40853	0.0
1264903200	1.40927	1.39427	1.4155	1.38811	0.0
1264906800	1.39427	1.36088	1.4033	1.35207	0.0
1264910400	1.36088	1.3558	1.36711	1.3496	0.0
1264914000	1.3558	1.31923	1.36004	1.31511	0.0
1264917600	1.31923	1.32926	1.33675	1.3118	0.0
1264921200	1.32926	1.32858	1.33191	1.32594	0.0
1264924800	1.32858	1.2813	1.33513	1.27498	0.0
1264928400	1.2813	1.28064	1.28622	1.27573	0.0
1264932000	1.28064	1.2769	1.29815	1.25944	0.0
1264935600	1.2769	1.27143	1.27868	1.26966	0.0
1264939200	1.27143	1.27429	1.28043	1.2653	0.0
1264942800	1.27429	1.27817	1.28005	1.27243	0.0
1264946400	1.27817	1.27324	1.2907	1.26076	0.0
1264950000	1.27324	1.29278	1.29749	1.2686	0.0
1264953600	1.29278	1.31642	1.31672	1.29248	0.0
1264957200	1.31642	1.33222	1.33988	1.30886	0.0
1264960800	1.33222	1.33664	1.33997	1.3289	0.0
1264964400	1.33664	1.34679	1.35665	1.32686	0.0
1264968000	1.34679	1.32544	1.35175	1.32056	0.0
1264971600	1.32544	1.33443	1.35052	1.30945	0.0
1264975200	1.33443	1.31805	1.35353	1.29918	0.0
1264978800	1.31805	1.33712	1.35259	1.3028	0.0
1264982400	1.33712	1.34816	1.35544	1.32991	0.0
1264986000	1.34816	1.34486	1.34838	1.34464	0.0
1264989600	1.34486	1.31981	1.34686	1.31785	0.0
1264993200	1.31981	1.31681	1.33428	1.30237	0.0
1264996800	1.31681	1.30168	1.31798	1.30052	0.0
1265000400	1.30168	1.32366	1.33153	1.29393	0.0
1265004000	1.32366	1.32548	1.33512	1.31403	0.0
1265007600	1.32548	1.33662	1.34039	1.32174	0.0
1265011200	1.33662	1.34854	1.35426	1.33095	0.0
1265014800	1.34854	1.34999	1.35501	1.34352	0.0
1265018400	1.34999	1.37751	1.37823	1.34928	0.0
1265022000	1.37751	1.37978	1.39002	1.36728	0.0
1265025600	1.37978	1.40026	1.41128	1.36892	0.0
1265029200	1.40026	1.39882	1.40838	1.39071	0.0
1265032800	1.39882	1.37398	1.40863	1.36434	0.0
1265036400	1.37398	1.37475	1.37837	1.37036	0.0
1265040000	1.37475	1.37956	1.38104	1.37328	0.0
1265043600	1.37956	1.38343	1.39281	1.37022	0.0
1265047200	1.38343	1.39405	1.39666	1.38084	0.0
1265050800	1.39405	1.40162	1.408	1.3877	0.0
1265054400	1.40162	1.42876	1.4431	1.38755	0.0
1265058000	1.42876	1.40103	1.4371	1.39285	0.0
1265061600	1.40103	1.401	1.41023	1.3918	0.0
1265065200	1.401	1.38101	1.40305	1.37899	0.0
1265068800	1.38101	1.38764	1.40339	1.36534	0.0
1265072400	1.38764	1.3782	1.38936	1.37649	0.0
1265076000	1.3782	1.37945	1.38054	1.3771	0.0
1265079600	1.37945	1.4042	1.40822	1.3755	0.0
1265083200	1.4042	1.40364	1.41337	1.39446	0.0
1265086800	1.40364	1.37739	1.40696	1.37413	0.0
1265090400	1.37739	1.41228	1.41589	1.37388	0.0
1265094000	1.41228	1.40941	1.42098	1.40073	0.0
1265097600	1.40941	1.40772	1.41556	1.40158	0.0
1265101200	1.40772	1.43284	1.43553	1.40507	0.0
1265104800	1.43284	1.40984	1.44296	1.39988	0.0
1265108400	1.40984	1.40228	1.41402	1.39812	0.0
1265112000	1.40228	1.40122	1.40361	1.39989	0.0
1265115600	1.40122	1.39944	1.40407	1.39659	0.0
1265119200	1.39944	1.40874	1.41767	1.39056	0.0
1265122800	1.40874	1.42223	1.42966	1.40138	0.0
1265126400	1.42223	1.43869	1.4522	1.40888	0.0
1265130000	1.43869	1.4748	1.47654	1.43699	0.0
1265133600	1.4748	1.44989	1.48665	1.43823	0.0
1265137200	1.44989	1.48875	1.49053	1.44816	0.0
1265140800	1.48875	1.47855	1.49552	1.47183	0.0
1265144400	1.47855	1.44219	1.4824	1.43843	0.0
1265148000	1.44219	1.44017	1.44981	1.43256	0.0
1265151600	1.44017	1.42788	1.44589	1.4222	0.0
1265155200	1.42788	1.40936	1.43375	1.40356	0.0
1265158800	1.40936	1.39956	1.4101	1.39882	0.0
1265162400	1.39956	1.37927	1.40411	1.37479	0.0
1265166000	1.37927	1.36476	1.39375	1.35043	0.0
1265169600	1.36476	1.35332	1.37788	1.34031	0.0
1265173200	1.35332	1.36876	1.37668	1.3455	0.0
1265176800	1.36876	1.36768	1.37124	1.3652	0.0
1265180400	1.36768	1.40516	1.40607	1.36679	0.0
1265184000	1.40516	1.39284	1.40611	1.3919	0.0
1265187600	1.39284	1.37432	1.40609	1.36125	0.0
1265191200	1.37432	1.39515	1.40435	1.36526	0.0
1265194800	1.39515	1.40277	1.41273	1.38524	0.0
1265198400	1.40277	1.39912	1.41174	1.39017	0.0
1265202000	1.39912	1.38418	1.40172	1.3816	0.0
1265205600	1.38418	1.38631	1.38821	1.38228	0.0
1265209200	1.38631	1.38495	1.39129	1.37998	0.0
1265212800	1.38495	1.39864	1.40465	1.37899	0.0
1265216400	1.39864	1.40114	1.40225	1.39752	0.0
1265220000	1.40114	1.39352	1.42476	1.37003	0.0
1265223600	1.39352	1.38507	1.39361	1.38498	0.0
1265227200	1.38507	1.41606	1.42737	1.37401	0.0
1265230800	1.41606	1.41443	1.42033	1.41017	0.0
1265234400	1.41443	1.41969	1.42216	1.41197	0.0
1265238000	1.41969	1.39109	1.42383	1.38705	0.0
1265241600	1.39109	1.37185	1.40135	1.36174	0.0
1265245200	1.37185	1.35288	1.37923	1.34559	0.0
1265248800	1.35288	1.36685	1.37136	1.34841	0.0
1265252400	1.36685	1.35694	1.37596	1.34789	0.0
1265256000	1.35694	1.37345	1.37385	1.35654	0.0
1265259600	1.37345	1.34826	1.39307	1.32899	0.0
1265263200	1.34826	1.35379	1.36129	1.34079	0.0
1265266800	1.35379	1.3615	1.36305	1.35224	0.0
1265270400	1.3615	1.35329	1.37642	1.33846	0.0
1265274000	1.35329	1.36025	1.36399	1.34957	0.0
1265277600	1.36025	1.36698	1.37266	1.3546	0.0
1265281200	1.36698	1.37103	1.37756	1.36046	0.0
1265284800	1.37103	1.37715	1.38901	1.35922	0.0
1265288400	1.37715	1.36456	1.37766	1.36405	0.0
1265292000	1.36456	1.37926	1.37956	1.36426	0.0
1265295600	1.37926	1.35732	1.38873	1.34801	0.0
1265299200	1.35732	1.36547	1.37194	1.35089	0.0
1265302800	1.36547	1.40052	1.41638	1.35001	0.0
1265306400	1.40052	1.41782	1.41829	1.40006	0.0
1265310000	1.41782	1.43274	1.43836	1.41226	0.0
1265313600	1.43274	1.38454	1.44007	1.37745	0.0
1265317200	1.38454	1.37197	1.39331	1.36328	0.0
1265320800	1.37197	1.36184	1.39068	1.34328	0.0
1265324400	1.36184	1.36822	1.3683	1.36176	0.0
1265328000	1.36822	1.34386	1.37597	1.33625	0.0
1265331600	1.34386	1.35922	1.37243	1.3308	0.0
1265335200	1.35922	1.38335	1.38346	1.3591	0.0
1265338800	1.38335	1.39299	1.39446	1.38189	0.0
1265342400	1.39299	1.38828	1.39536	1.38592	0.0
1265346000	1.38828	1.39582	1.40125	1.38289	0.0
1265349600	1.39582	1.41289	1.41452	1.39422	0.0
1265353200	1.41289	1.40071	1.41318	1.40043	0.0
1265356800	1.40071	1.42153	1.43869	1.38381	0.0
1265360400	1.42153	1.41961	1.43142	1.40974	0.0
1265364000	1.41961	1.41475	1.42116	1.41321	0.0
1265367600	1.41475	1.39787	1.41999	1.39269	0.0
1265371200	1.39787	1.38376	1.39908	1.38256	0.0
1265374800	1.38376	1.37858	1.39168	1.37068	0.0
1265378400	1.37858	1.4222	1.4237	1.37712	0.0
1265382000	1.4222	1.42056	1.42837	1.41439	0.0
1265385600	1.42056	1.40566	1.42328	1.40297	0.0
1265389200	1.40566	1.40075	1.41438	1.39207	0.0
1265392800	1.40075	1.41484	1.41542	1.40018	0.0
1265396400	1.41484	1.42032	1.42114	1.41403	0.0
1265400000	1.42032	1.4387	1.44288	1.4162	0.0
1265403600	1.4387	1.39908	1.44175	1.39612	0.0
1265407200	1.39908	1.39014	1.41206	1.37724	0.0
1265410800	1.39014	1.36111	1.39223	1.35906	0.0
1265414400	1.36111	1.36678	1.38236	1.3456	0.0
1265418000	1.36678	1.37752	1.38066	1.36366	0.0
1265421600	1.37752	1.41184	1.41912	1.37041	0.0
1265425200	1.41184	1.39208	1.41799	1.38602	0.0
1265428800	1.39208	1.36549	1.39472	1.36291	0.0
1265432400	1.36549	1.36485	1.37012	1.36023	0.0
1265436000	1.36485	1.37081	1.3795	1.35621	0.0
1265439600	1.37081	1.39633	1.39745	1.36971	0.0
1265443200	1.39633	1.40549	1.41263	1.38923	0.0
1265446800	1.40549	1.39053	1.41505	1.38107	0.0
1265450400	1.39053	1.37919	1.39192	1.37781	0.0
1265454000	1.37919	1.39362	1.40116	1.37173	0.0
1265457600	1.39362	1.41188	1.41447	1.39106	0.0
1265461200	1.41188	1.36193	1.41781	1.35622	0.0
1265464800	1.36193	1.36739	1.3751	1.35425	0.0
1265468400	1.36739	1.38699	1.3917	1.36274	0.0
1265472000	1.38699	1.41524	1.42286	1.37951	0.0
1265475600	1.41524	1.38665	1.42077	1.38123	0.0
1265479200	1.38665	1.40529	1.41288	1.37917	0.0
1265482800	1.40529	1.42697	1.43154	1.40079	0.0
1265486400	1.42697	1.44501	1.44529	1.42669	0.0
1265490000	1.44501	1.45523	1.45984	1.44043	0.0
1265493600	1.45523	1.46753	1.47207	1.45073	0.0
1265497200	1.46753	1.47975	1.48414	1.46318	0.0
1265500800	1.47975	1.46815	1.49015	1.45783	0.0
1265504400	1.46815	1.48764	1.48916	1.46665	0.0
1265508000	1.48764	1.46605	1.49508	1.45871	0.0
1265511600	1.46605	1.47268	1.47349	1.46524	0.0
1265515200	1.47268	1.44754	1.47504	1.44522	0.0
1265518800	1.44754	1.45477	1.45919	1.44314	0.0
1265522400	1.45477	1.45377	1.4564	1.45214	0.0
1265526000	1.45377	1.45994	1.46565	1.44809	0.0
1265529600	1.45994	1.48325	1.49138	1.45194	0.0
1265533200	1.48325	1.48694	1.48794	1.48225	0.0
1265536800	1.48694	1.49107	1.5002	1.47784	0.0
1265540400	1.49107	1.50212	1.50572	1.4875	0.0
1265544000	1.50212	1.50121	1.50943	1.49391	0.0
1265547600	1.50121	1.50481	1.51374	1.4923	0.0
1265551200	1.50481	1.52211	1.52741	1.49957	0.0
1265554800	1.52211	1.52523	1.52857	1.51878	0.0
1265558400	1.52523	1.53503	1.54116	1.51914	0.0
1265562000	1.53503	1.5268	1.54423	1.51764	0.0
1265565600	1.5268	1.52127	1.53107	1.51702	0.0
1265569200	1.52127	1.51873	1.53941	1.50063	0.0
1265572800	1.51873	1.53401	1.53657	1.5162	0.0
1265576400	1.53401	1.53261	1.5341	1.53252	0.0
1265580000	1.53261	1.53939	1.53949	1.53252	0.0
1265583600	1.53939	1.53051	1.54848	1.52148	0.0
1265587200	1.53051	1.53247	1.5332	1.52978	0.0
1265590800	1.53247	1.54272	1.55832	1.51697	0.0
1265594400	1.54272	1.51601	1.55708	1.50189	0.0
1265598000	1.51601	1.50338	1.52486	1.49461	0.0
1265601600	1.50338	1.51846	1.52273	1.49916	0.0
1265605200	1.51846	1.52186	1.52964	1.5107	0.0
1265608800	1.52186	1.51667	1.52757	1.51098	0.0
1265612400	1.51667	1.54126	1.54224	1.5157	0.0
1265616000	1.54126	1.54998	1.55066	1.54058	0.0
1265619600	1.54998	1.55086	1.56576	1.53508	0.0
1265623200	1.55086	1.555	1.55734	1.54853	0.0
1265626800	1.555	1.57525	1.5893	1.54113	0.0
1265630400	1.57525	1.59085	1.60668	1.55957	0.0
1265634000	1.59085	1.57014	1.5926	1.56842	0.0
1265637600	1.57014	1.59471	1.60594	1.55908	0.0
1265641200	1.59471	1.63813	1.64872	1.5844	0.0
1265644800	1.63813	1.61043	1.65001	1.59875	0.0
1265648400	1.61043	1.60759	1.61173	1.60629	0.0
1265652000	1.60759	1.60751	1.61336	1.60174	0.0
1265655600	1.60751	1.63605	1.63991	1.60372	0.0
1265659200	1.63605	1.63975	1.64391	1.6319	0.0
1265662800	1.63975	1.64294	1.6449	1.63779	0.0
1265666400	1.64294	1.65636	1.65726	1.64204	0.0
1265670000	1.65636	1.64772	1.65775	1.64634	0.0
1265673600	1.64772	1.64148	1.65204	1.63718	0.0
1265677200	1.64148	1.63563	1.64331	1.63381	0.0
1265680800	1.63563	1.61316	1.64143	1.60744	0.0
1265684400	1.61316	1.62004	1.62128	1.61193	0.0
1265688000	1.62004	1.63529	1.64416	1.61125	0.0
1265691600	1.63529	1.62841	1.63639	1.62731	0.0
1265695200	1.62841	1.61093	1.64152	1.59796	0.0
1265698800	1.61093	1.62333	1.63025	1.60406	0.0
1265702400	1.62333	1.59588	1.63632	1.58311	0.0
1265706000	1.59588	1.58985	1.60526	1.58051	0.0
1265709600	1.58985	1.59473	1.59691	1.58767	0.0
1265713200	1.59473	1.61703	1.62591	1.58597	0.0
1265716800	1.61703	1.63856	1.65079	1.60496	0.0
1265720400	1.63856	1.64053	1.65262	1.62649	0.0
1265724000	1.64053	1.65793	1.67745	1.62122	0.0
1265727600	1.65793	1.68512	1.68629	1.65678	0.0
1265731200	1.68512	1.75443	1.76018	1.67959	0.0
1265734800	1.75443	1.77208	1.7806	1.74599	0.0
1265738400	1.77208	1.78171	1.78349	1.77032	0.0
1265742000	1.78171	1.75009	1.8054	1.72683	0.0
1265745600	1.75009	1.74883	1.75127	1.74766	0.0
1265749200	1.74883	1.75472	1.76944	1.73417	0.0
1265752800	1.75472	1.75196	1.75657	1.75011	0.0
1265756400	1.75196	1.77502	1.78097	1.74609	0.0
1265760000	1.77502	1.80451	1.81402	1.76567	0.0
1265763600	1.80451	1.76157	1.8175	1.7489	0.0
1265767200	1.76157	1.71837	1.77548	1.70481	0.0
